sample_id,batch_500_usd,batch_1681_usd,batch_5000_usd
5315,34.1235,10.2363,3.4120
5316,48.9817,14.6934,4.8976
5317,23.5101,7.0525,2.3508
5318,12.4432,3.7327,1.2442
5319,56.6522,16.9944,5.6646
5320,28.3060,8.4912,2.8303
5321,9.1820,2.7544,0.9181
5322,24.7629,7.4283,2.4760
5323,35.0235,10.5063,3.5020
5324,5.2592,1.5777,0.5259
5325,61.4639,18.4378,6.1457
5326,33.9561,10.1861,3.3952
5327,42.2654,12.6787,4.2261
5328,83.3528,25.0040,8.3344
5329,37.2595,11.1770,3.7255
5330,42.9006,12.8692,4.2896
5331,11.0843,3.3251,1.1083
5332,24.4858,7.3452,2.4483
5333,12.2069,3.6618,1.2206
5334,36.1190,10.8349,3.6115
5335,21.9726,6.5913,2.1970
5336,16.8048,5.0411,1.6803
5337,41.1684,12.3496,4.1164
5338,22.8533,6.8555,2.2851
5339,42.5164,12.7540,4.2512
5340,39.0429,11.7120,3.9039
5341,55.9485,16.7833,5.5942
5342,40.9171,12.2743,4.0913
5343,21.9283,6.5780,2.1926
5344,56.5442,16.9620,5.6538
5345,34.4220,10.3258,3.4418
5346,42.7137,12.8132,4.2709
5347,39.2511,11.7745,3.9247
5348,26.8862,8.0653,2.6883
5349,27.2553,8.1760,2.7252
5350,59.7120,17.9123,5.9706
5351,54.6674,16.3990,5.4662
5352,18.0702,5.4207,1.8068
5353,48.0475,14.4132,4.8042
5354,19.2190,5.7653,1.9217
5355,14.7283,4.4182,1.4727
5356,14.0340,4.2099,1.4033
5357,15.8022,4.7403,1.5800
5358,25.5018,7.6500,2.5499
5359,38.4800,11.5432,3.8476
5360,26.9479,8.0838,2.6945
5361,12.4504,3.7348,1.2449
5362,40.4869,12.1452,4.0483
5363,12.2202,3.6658,1.2219
5364,37.8792,11.3629,3.7875
5365,67.4871,20.2447,6.7480
5366,9.1866,2.7558,0.9186
5367,43.1099,12.9320,4.3105
5368,21.7657,6.5292,2.1763
5369,39.8673,11.9593,3.9863
5370,17.5896,5.2765,1.7588
5371,15.6941,4.7079,1.5692
5372,32.7805,9.8334,3.2777
5373,77.8893,23.3651,7.7881
5374,23.0418,6.9120,2.3039
5375,27.9406,8.3816,2.7938
5376,67.0845,20.1239,6.7077
5377,33.8762,10.1621,3.3873
5378,71.3451,21.4020,7.1337
5379,58.4662,17.5386,5.8460
5380,48.3141,14.4932,4.8309
5381,5.0184,1.5054,0.5018
5382,44.7362,13.4199,4.4731
5383,40.2067,12.0611,4.0202
5384,12.1371,3.6409,1.2136
5385,15.0275,4.5079,1.5026
5386,45.3944,13.6173,4.5390
5387,9.0928,2.7276,0.9092
5388,41.2915,12.3865,4.1287
5389,11.4415,3.4322,1.1440
5390,64.2149,19.2631,6.4208
5391,51.0380,15.3103,5.1033
5392,12.4391,3.7315,1.2438
5393,10.7462,3.2236,1.0745
5394,56.3975,16.9180,5.6391
5395,16.7937,5.0377,1.6792
5396,10.5775,3.1730,1.0576
5397,61.6268,18.4867,6.1620
5398,6.6925,2.0076,0.6692
5399,5.7423,1.7226,0.5742
5400,16.2890,4.8864,1.6287
5401,16.9525,5.0854,1.6951
5402,18.0164,5.4045,1.8014
5403,35.6460,10.6930,3.5642
5404,17.8338,5.3498,1.7832
5405,55.0724,16.5205,5.5066
5406,19.8386,5.9511,1.9836
5407,20.6735,6.2016,2.0671
5408,53.2827,15.9837,5.3277
5409,19.6820,5.9042,1.9680
5410,16.8609,5.0579,1.6859
5411,43.7378,13.1204,4.3733
5412,48.7631,14.6279,4.8758
5413,16.5353,4.9602,1.6534
5414,33.4567,10.0363,3.3453
5415,53.1168,15.9339,5.3111
5416,36.9018,11.0697,3.6898
5417,54.7763,16.4317,5.4770
5418,33.9395,10.1811,3.3936
5419,19.1827,5.7544,1.9181
5420,13.2766,3.9827,1.3275
5421,9.6773,2.9030,0.9676
5422,28.5169,8.5545,2.8514
5423,27.9919,8.3970,2.7989
5424,30.2905,9.0865,3.0287
5425,34.1038,10.2304,3.4100
5426,15.5738,4.6718,1.5572
5427,30.8713,9.2607,3.0868
5428,15.8433,4.7527,1.5842
5429,8.7989,2.6395,0.8798
5430,9.5595,2.8677,0.9559
5431,53.4550,16.0353,5.3449
5432,27.5994,8.2792,2.7596
5433,37.5451,11.2627,3.7541
5434,62.1895,18.6555,6.2183
5435,6.5239,1.9570,0.6523
5436,29.9775,8.9926,2.9974
5437,23.8296,7.1484,2.3827
5438,37.0821,11.1238,3.7078
5439,53.5812,16.0732,5.3575
5440,52.0683,15.6194,5.2063
5441,46.0236,13.8061,4.6019
5442,7.4201,2.2259,0.7419
5443,18.2062,5.4615,1.8204
5444,51.1690,15.3496,5.1164
5445,46.0619,13.8176,4.6057
5446,15.0483,4.5142,1.5047
5447,49.4321,14.8285,4.9427
5448,28.8728,8.6612,2.8870
5449,50.8078,15.2412,5.0802
5450,34.1105,10.2324,3.4107
5451,23.4321,7.0291,2.3430
5452,14.7145,4.4140,1.4713
5453,13.5476,4.0640,1.3546
5454,44.3764,13.3119,4.4372
5455,30.5585,9.1669,3.0555
5456,46.2455,13.8727,4.6241
5457,31.3322,9.3990,3.1329
5458,52.3615,15.7073,5.2356
5459,12.3295,3.6986,1.2328
5460,8.4570,2.5369,0.8456
5461,20.5917,6.1771,2.0590
5462,17.7533,5.3256,1.7751
5463,57.2772,17.1819,5.7271
5464,30.5177,9.1546,3.0514
5465,41.6823,12.5038,4.1678
5466,14.5743,4.3720,1.4573
5467,22.4284,6.7280,2.2426
5468,41.3259,12.3969,4.1321
5469,66.1453,19.8421,6.6138
5470,38.3479,11.5035,3.8344
5471,23.6196,7.0854,2.3617
5472,8.7903,2.6369,0.8789
5473,34.1572,10.2464,3.4153
5474,14.4592,4.3375,1.4458
5475,36.0121,10.8029,3.6008
5476,32.3489,9.7040,3.2345
5477,10.6480,3.1942,1.0647
5478,17.2634,5.1787,1.7262
5479,53.6224,16.0856,5.3617
5480,12.7778,3.8331,1.2776
5481,10.6542,3.1960,1.0653
5482,30.0331,9.0093,3.0030
5483,9.6981,2.9092,0.9697
5484,43.4770,13.0422,4.3472
5485,39.6978,11.9085,3.9694
5486,76.4563,22.9352,7.6448
5487,14.9077,4.4720,1.4906
5488,12.2839,3.6849,1.2283
5489,54.9808,16.4930,5.4975
5490,41.4990,12.4488,4.1495
5491,16.3911,4.9170,1.6389
5492,46.1207,13.8352,4.6116
5493,37.8914,11.3666,3.7887
5494,12.1827,3.6546,1.2181
5495,87.3489,26.2028,8.7340
5496,17.4175,5.2249,1.7416
5497,39.7609,11.9274,3.9757
5498,6.3075,1.8921,0.6307
5499,22.3959,6.7183,2.2393
5500,5.0653,1.5195,0.5065
5501,37.0846,11.1246,3.7081
5502,14.9144,4.4740,1.4913
5503,35.1319,10.5388,3.5128
5504,70.0714,21.0199,7.0064
5505,11.3286,3.3983,1.1327
5506,14.5513,4.3651,1.4550
5507,11.1174,3.3350,1.1116
5508,42.0402,12.6111,4.2036
5509,14.8395,4.4515,1.4838
5510,45.4773,13.6422,4.5472
5511,17.0375,5.1109,1.7036
5512,11.0775,3.3230,1.1076
5513,14.6768,4.4027,1.4675
5514,35.1344,10.5395,3.5131
5515,21.5169,6.4546,2.1515
5516,40.0958,12.0279,4.0091
5517,24.5599,7.3674,2.4557
5518,45.4185,13.6246,4.5414
5519,46.6379,13.9904,4.6633
5520,36.3685,10.9098,3.6365
5521,13.9679,4.1901,1.3966
5522,9.5860,2.8756,0.9585
5523,7.7960,2.3386,0.7795
5524,22.7828,6.8343,2.2780
5525,15.7668,4.7297,1.5765
5526,38.4395,11.5310,3.8435
5527,52.8956,15.8675,5.2890
5528,20.2155,6.0642,2.0213
5529,26.9196,8.0753,2.6917
5530,34.5901,10.3763,3.4586
5531,6.5057,1.9516,0.6505
5532,42.0483,12.6136,4.2044
5533,34.5033,10.3502,3.4500
5534,23.7970,7.1386,2.3794
5535,19.8527,5.9554,1.9851
5536,10.9017,3.2703,1.0900
5537,7.4160,2.2246,0.7415
5538,13.2300,3.9687,1.3229
5539,4.5288,1.3586,0.4528
5540,54.2930,16.2867,5.4287
5541,71.5922,21.4761,7.1585
5542,31.3880,9.4157,3.1385
5543,10.5942,3.1780,1.0593
5544,64.7869,19.4346,6.4780
5545,9.8616,2.9583,0.9861
5546,37.2137,11.1633,3.7210
5547,14.1898,4.2566,1.4188
5548,49.3791,14.8127,4.9374
5549,16.6655,4.9993,1.6664
5550,45.8385,13.7506,4.5834
5551,41.9136,12.5732,4.1909
5552,22.0189,6.6052,2.2017
5553,26.9011,8.0697,2.6898
5554,37.4237,11.2263,3.7420
5555,28.4357,8.5301,2.8433
5556,14.8392,4.4514,1.4838
5557,31.7466,9.5233,3.1743
5558,36.8345,11.0495,3.6831
5559,22.1871,6.6556,2.2185
5560,37.3795,11.2130,3.7375
5561,21.5243,6.4568,2.1522
5562,22.8078,6.8418,2.2805
5563,11.4867,3.4458,1.1486
5564,12.5475,3.7640,1.2546
5565,20.3839,6.1147,2.0382
5566,59.2440,17.7719,5.9238
5567,29.8693,8.9602,2.9866
5568,29.5329,8.8592,2.9530
5569,61.3022,18.3893,6.1296
5570,19.2036,5.7607,1.9202
5571,17.9134,5.3736,1.7911
5572,37.5744,11.2715,3.7570
5573,20.3802,6.1136,2.0378
5574,18.9151,5.6741,1.8913
5575,39.6447,11.8925,3.9640
5576,38.4163,11.5241,3.8412
5577,10.5140,3.1540,1.0513
5578,32.3544,9.7056,3.2351
5579,53.8361,16.1496,5.3830
5580,60.9967,18.2977,6.0990
5581,14.3914,4.3171,1.4390
5582,18.7498,5.6245,1.8748
5583,26.5337,7.9595,2.6531
5584,33.2215,9.9657,3.3218
5585,38.1299,11.4381,3.8126
5586,59.7929,17.9366,5.9786
5587,9.9532,2.9857,0.9952
5588,15.7089,4.7123,1.5707
5589,12.7218,3.8163,1.2720
5590,16.5945,4.9780,1.6593
5591,47.5536,14.2650,4.7549
5592,50.7747,15.2313,5.0769
5593,36.8785,11.0627,3.6875
5594,13.7527,4.1255,1.3751
5595,27.7235,8.3164,2.7721
5596,38.0439,11.4123,3.8040
5597,13.6560,4.0965,1.3655
5598,22.5406,6.7617,2.2538
5599,12.6794,3.8035,1.2678
5600,37.0385,11.1108,3.7035
5601,10.5904,3.1769,1.0589
5602,18.7496,5.6245,1.8748
5603,36.3362,10.9001,3.6332
5604,26.8025,8.0402,2.6800
5605,13.5595,4.0675,1.3558
5606,43.8217,13.1456,4.3817
5607,36.5290,10.9579,3.6525
5608,44.2301,13.2681,4.4225
5609,25.2214,7.5659,2.5219
5610,30.9698,9.2903,3.0966
5611,53.3192,15.9946,5.3313
5612,24.7241,7.4167,2.4721
5613,24.2371,7.2706,2.4234
5614,37.7468,11.3232,3.7743
5615,22.4202,6.7256,2.2418
5616,11.6072,3.4819,1.1606
5617,44.7561,13.4258,4.4751
5618,11.4379,3.4311,1.1437
5619,106.6319,31.9873,10.6620
5620,11.4913,3.4471,1.1490
5621,18.8756,5.6623,1.8874
5622,40.7577,12.2264,4.0753
5623,11.0492,3.3145,1.1048
5624,50.1138,15.0330,5.0108
5625,20.9492,6.2843,2.0947
5626,41.0644,12.3184,4.1060
5627,16.8169,5.0447,1.6815
5628,37.8722,11.3608,3.7868
5629,26.4486,7.9340,2.6446
5630,51.9271,15.5770,5.1922
5631,40.1932,12.0571,4.0189
5632,48.6513,14.5943,4.8646
5633,36.8732,11.0611,3.6869
5634,12.4805,3.7439,1.2479
5635,21.8361,6.5503,2.1834
5636,20.6781,6.2030,2.0676
5637,31.2433,9.3723,3.1240
5638,19.0379,5.7110,1.9036
5639,6.2705,1.8810,0.6270
5640,19.0030,5.7005,1.9001
5641,49.1399,14.7409,4.9135
5642,31.1597,9.3472,3.1156
5643,22.3874,6.7157,2.2385
5644,24.9203,7.4755,2.4918
5645,20.0931,6.0275,2.0091
5646,16.3236,4.8967,1.6322
5647,8.3388,2.5015,0.8338
5648,5.6530,1.6958,0.5652
5649,9.0693,2.7206,0.9068
5650,6.8945,2.0682,0.6894
5651,25.6806,7.7036,2.5678
5652,15.0143,4.5040,1.5013
5653,57.7484,17.3233,5.7742
5654,26.7051,8.0109,2.6702
5655,49.5313,14.8583,4.9526
5656,18.3224,5.4963,1.8320
5657,10.6857,3.2055,1.0685
5658,45.0068,13.5010,4.5002
5659,16.1714,4.8511,1.6170
5660,18.7049,5.6111,1.8703
5661,58.5866,17.5747,5.8580
5662,8.9653,2.6894,0.8964
5663,26.6529,7.9953,2.6650
5664,50.5973,15.1781,5.0592
5665,29.7452,8.9229,2.9742
5666,32.5876,9.7756,3.2584
5667,16.6453,4.9932,1.6643
5668,16.1381,4.8411,1.6136
5669,13.4376,4.0310,1.3436
5670,22.0176,6.6048,2.2015
5671,18.5898,5.5765,1.8588
5672,9.4678,2.8401,0.9467
5673,22.2475,6.6738,2.2245
5674,44.7830,13.4339,4.4778
5675,35.7141,10.7135,3.5710
5676,36.2472,10.8734,3.6243
5677,44.0347,13.2094,4.4030
5678,29.6943,8.9076,2.9691
5679,18.1284,5.4381,1.8126
5680,29.2425,8.7721,2.9239
5681,12.3492,3.7045,1.2348
5682,55.8215,16.7452,5.5815
5683,25.0178,7.5048,2.5015
5684,52.4305,15.7280,5.2425
5685,14.7536,4.4257,1.4752
5686,11.4928,3.4476,1.1492
5687,43.6219,13.0856,4.3617
5688,21.3831,6.4145,2.1381
5689,40.0631,12.0180,4.0059
5690,42.9383,12.8806,4.2934
5691,54.8896,16.4657,5.4884
5692,11.2235,3.3668,1.1222
5693,45.1889,13.5557,4.5184
5694,44.2729,13.2809,4.4268
5695,12.2730,3.6816,1.2272
5696,16.7218,5.0162,1.6720
5697,21.2082,6.3620,2.1206
5698,23.2000,6.9595,2.3198
5699,32.2505,9.6744,3.2247
5700,28.7405,8.6215,2.8737
5701,50.0675,15.0192,5.0062
5702,42.6374,12.7903,4.2633
5703,27.5003,8.2495,2.7497
5704,53.8567,16.1558,5.3851
5705,20.0466,6.0135,2.0044
5706,42.1979,12.6584,4.2193
5707,28.4542,8.5356,2.8451
5708,30.7422,9.2220,3.0739
5709,12.1007,3.6299,1.2099
5710,39.1700,11.7502,3.9166
5711,4.8766,1.4629,0.4876
5712,39.2910,11.7864,3.9287
5713,28.0564,8.4163,2.8053
5714,11.1224,3.3365,1.1121
5715,25.6628,7.6983,2.5660
5716,34.9282,10.4777,3.4924
5717,17.0238,5.1068,1.7022
5718,16.8847,5.0650,1.6883
5719,33.5232,10.0562,3.3520
5720,10.4010,3.1201,1.0400
5721,45.5291,13.6577,4.5524
5722,13.0763,3.9226,1.3075
5723,49.6494,14.8937,4.9644
5724,41.7165,12.5140,4.1712
5725,36.7334,11.0192,3.6729
5726,57.9873,17.3949,5.7981
5727,23.7036,7.1106,2.3701
5728,49.5717,14.8704,4.9566
5729,37.5844,11.2745,3.7580
5730,12.8196,3.8456,1.2818
5731,15.3991,4.6194,1.5397
5732,7.9139,2.3740,0.7913
5733,49.9148,14.9733,4.9909
5734,19.7962,5.9384,1.9794
5735,50.6352,15.1895,5.0630
5736,44.8293,13.4478,4.4824
5737,6.2362,1.8707,0.6235
5738,42.5039,12.7502,4.2499
5739,25.6781,7.7029,2.5675
5740,16.4816,4.9441,1.6480
5741,26.5411,7.9617,2.6538
5742,12.3330,3.6996,1.2332
5743,39.9654,11.9887,3.9961
5744,21.8583,6.5570,2.1856
5745,11.7173,3.5149,1.1716
5746,47.1514,14.1444,4.7146
5747,48.6442,14.5922,4.8639
5748,7.7679,2.3302,0.7767
5749,12.4853,3.7453,1.2484
5750,19.0698,5.7205,1.9068
5751,57.4715,17.2402,5.7465
5752,12.2290,3.6684,1.2228
5753,36.9760,11.0920,3.6972
5754,87.2910,26.1854,8.7282
5755,38.6497,11.5941,3.8646
5756,27.1997,8.1593,2.7197
5757,32.6755,9.8019,3.2672
5758,68.5287,20.5571,6.8521
5759,20.7086,6.2121,2.0706
5760,25.0561,7.5163,2.5053
5761,65.1862,19.5544,6.5179
5762,61.0074,18.3009,6.1001
5763,14.1304,4.2388,1.4129
5764,37.5399,11.2611,3.7536
5765,48.9380,14.6803,4.8933
5766,54.8423,16.4515,5.4836
5767,36.2321,10.8688,3.6228
5768,31.3479,9.4037,3.1344
5769,45.6128,13.6828,4.5608
5770,21.3224,6.3963,2.1320
5771,26.8996,8.0693,2.6897
5772,43.5066,13.0510,4.3502
5773,18.0021,5.4002,1.8000
5774,35.3247,10.5966,3.5321
5775,9.4412,2.8321,0.9440
5776,55.2408,16.5710,5.5235
5777,20.2804,6.0837,2.0278
5778,34.5762,10.3721,3.4573
5779,21.0046,6.3009,2.1002
5780,50.3112,15.0923,5.0306
5781,42.9931,12.8970,4.2988
5782,9.3907,2.8170,0.9390
5783,10.9817,3.2943,1.0981
5784,20.0405,6.0117,2.0038
5785,26.1664,7.8494,2.6164
5786,22.0813,6.6239,2.2079
5787,26.5858,7.9751,2.6583
5788,37.2153,11.1638,3.7211
5789,13.0849,3.9252,1.3083
5790,25.8062,7.7413,2.5803
5791,14.2561,4.2765,1.4255
5792,33.0189,9.9050,3.3015
5793,5.9944,1.7982,0.5994
5794,46.2278,13.8673,4.6223
5795,43.5455,13.0627,4.3541
5796,7.4485,2.2344,0.7448
5797,28.7179,8.6147,2.8715
5798,50.7645,15.2282,5.0759
5799,44.1238,13.2362,4.4119
5800,16.1276,4.8379,1.6126
5801,37.7250,11.3167,3.7721
5802,48.2810,14.4832,4.8276
5803,8.7828,2.6346,0.8782
5804,43.0630,12.9179,4.3058
5805,44.0993,13.2288,4.4095
5806,37.9449,11.3827,3.7941
5807,6.5924,1.9776,0.6592
5808,35.7850,10.7347,3.5781
5809,28.1904,8.4565,2.8187
5810,18.0230,5.4065,1.8021
5811,28.7966,8.6383,2.8793
5812,31.5796,9.4732,3.1576
5813,9.7233,2.9168,0.9722
5814,53.7245,16.1162,5.3719
5815,16.7355,5.0203,1.6734
5816,45.7755,13.7317,4.5771
5817,9.3748,2.8122,0.9374
5818,39.0305,11.7083,3.9026
5819,50.5040,15.1501,5.0499
5820,55.5367,16.6598,5.5531
5821,16.7386,5.0212,1.6737
5822,9.7513,2.9252,0.9750
5823,38.7540,11.6254,3.8750
5824,60.5886,18.1752,6.0582
5825,56.7110,17.0121,5.6705
5826,41.5142,12.4533,4.1510
5827,13.0116,3.9032,1.3010
5828,14.3498,4.3046,1.4348
5829,33.7225,10.1160,3.3719
5830,32.6268,9.7873,3.2623
5831,53.6644,16.0981,5.3659
5832,10.5458,3.1635,1.0545
5833,62.5516,18.7641,6.2545
5834,38.9184,11.6747,3.8914
5835,14.6762,4.4025,1.4675
5836,14.5209,4.3560,1.4519
5837,20.0493,6.0143,2.0047
5838,39.0328,11.7090,3.9029
5839,16.4708,4.9409,1.6469
5840,17.2748,5.1821,1.7273
5841,11.9757,3.5924,1.1974
5842,61.5124,18.4524,6.1506
5843,18.6062,5.5815,1.8604
5844,10.2778,3.0831,1.0277
5845,46.8678,14.0593,4.6863
5846,15.7128,4.7135,1.5711
5847,22.8228,6.8463,2.2820
5848,32.5639,9.7684,3.2560
5849,12.8536,3.8558,1.2852
5850,45.4621,13.6376,4.5457
5851,18.2954,5.4882,1.8293
5852,15.2522,4.5753,1.5251
5853,17.0290,5.1083,1.7027
5854,65.3228,19.5954,6.5316
5855,67.1450,20.1420,6.7138
5856,31.7869,9.5354,3.1783
5857,36.6861,11.0050,3.6682
5858,22.5242,6.7568,2.2522
5859,13.1356,3.9404,1.3134
5860,33.8557,10.1560,3.3852
5861,34.9566,10.4862,3.4953
5862,40.7487,12.2237,4.0744
5863,58.1661,17.4486,5.8160
5864,12.0933,3.6277,1.2092
5865,40.5079,12.1515,4.0504
5866,20.3640,6.1088,2.0362
5867,10.5978,3.1791,1.0597
5868,5.9710,1.7912,0.5970
5869,14.1470,4.2438,1.4145
5870,17.0507,5.1148,1.7049
5871,35.7272,10.7174,3.5723
5872,11.1047,3.3312,1.1104
5873,35.0983,10.5287,3.5095
5874,14.3983,4.3192,1.4397
5875,28.0296,8.4083,2.8027
5876,7.7475,2.3241,0.7747
5877,57.2056,17.1604,5.7199
5878,28.7941,8.6376,2.8791
5879,13.1653,3.9493,1.3164
5880,52.4041,15.7201,5.2398
5881,9.1446,2.7432,0.9144
5882,12.8247,3.8471,1.2823
5883,60.3779,18.1121,6.0371
5884,17.4227,5.2264,1.7421
5885,16.4084,4.9221,1.6407
5886,7.1934,2.1579,0.7193
5887,68.2779,20.4819,6.8271
5888,29.3926,8.8171,2.9389
5889,39.9085,11.9717,3.9904
5890,16.8834,5.0647,1.6882
5891,40.4210,12.1254,4.0417
5892,20.5628,6.1684,2.0561
5893,50.5085,15.1514,5.0503
5894,41.9593,12.5869,4.1955
5895,13.8911,4.1670,1.3890
5896,24.1260,7.2373,2.4123
5897,8.2183,2.4653,0.8217
5898,14.4166,4.3247,1.4415
5899,15.4925,4.6474,1.5491
5900,8.5434,2.5628,0.8542
5901,34.9817,10.4937,3.4978
5902,20.1691,6.0503,2.0167
5903,20.8608,6.2578,2.0859
5904,29.6639,8.8985,2.9661
5905,67.4627,20.2373,6.7455
5906,18.6676,5.5999,1.8666
5907,9.0468,2.7138,0.9046
5908,22.4405,6.7317,2.2438
5909,39.4212,11.8255,3.9417
5910,45.7494,13.7238,4.5744
5911,34.7790,10.4329,3.4775
5912,11.6604,3.4979,1.1659
5913,53.1946,15.9572,5.3189
5914,47.1965,14.1579,4.7191
5915,28.1832,8.4543,2.8180
5916,23.9378,7.1808,2.3935
5917,37.0075,11.1014,3.7003
5918,15.1967,4.5587,1.5195
5919,6.8542,2.0561,0.6853
5920,55.0756,16.5215,5.5070
5921,13.5157,4.0544,1.3514
5922,19.1369,5.7407,1.9135
5923,7.2265,2.1678,0.7226
5924,9.1742,2.7521,0.9173
5925,15.5185,4.6552,1.5517
5926,11.8221,3.5464,1.1821
5927,33.1762,9.9521,3.3173
5928,15.6350,4.6902,1.5633
5929,28.1325,8.4391,2.8129
5930,9.0852,2.7254,0.9084
5931,44.0560,13.2159,4.4051
5932,26.4459,7.9332,2.6443
5933,35.9022,10.7699,3.5898
5934,22.9450,6.8830,2.2943
5935,56.6709,17.0000,5.6665
5936,40.6606,12.1973,4.0656
5937,32.0262,9.6072,3.2023
5938,6.3969,1.9189,0.6396
5939,71.1618,21.3470,7.1154
5940,31.5471,9.4634,3.1544
5941,39.3819,11.8137,3.9378
5942,74.8351,22.4489,7.4827
5943,21.2745,6.3819,2.1272
5944,43.5812,13.0734,4.3577
5945,23.4030,7.0204,2.3400
5946,34.6403,10.3913,3.4637
5947,11.5720,3.4714,1.1571
5948,6.5415,1.9623,0.6541
5949,59.3221,17.7953,5.9316
5950,32.3827,9.7141,3.2379
5951,10.9898,3.2967,1.0989
5952,34.2066,10.2612,3.4203
5953,17.1899,5.1566,1.7188
5954,17.4656,5.2393,1.7464
5955,10.9524,3.2855,1.0951
5956,45.7876,13.7353,4.5783
5957,17.9225,5.3764,1.7921
5958,42.4164,12.7240,4.2412
5959,15.2576,4.5769,1.5256
5960,45.3463,13.6029,4.5341
5961,29.5817,8.8739,2.9578
5962,11.8009,3.5400,1.1800
5963,51.6246,15.4862,5.1619
5964,13.4706,4.0409,1.3469
5965,14.3575,4.3070,1.4356
5966,14.8016,4.4402,1.4800
5967,21.0754,6.3222,2.1073
5968,51.4781,15.4423,5.1473
5969,19.6059,5.8813,1.9604
5970,21.2884,6.3861,2.1286
5971,63.2132,18.9626,6.3206
5972,73.1735,21.9505,7.3166
5973,17.3972,5.2188,1.7395
5974,7.9090,2.3725,0.7908
5975,31.4686,9.4399,3.1465
5976,10.1750,3.0523,1.0174
5977,59.9402,17.9807,5.9934
5978,65.6140,19.6828,6.5607
5979,24.1163,7.2344,2.4114
5980,35.6366,10.6902,3.5633
5981,14.9084,4.4722,1.4907
5982,9.5996,2.8797,0.9599
5983,10.3736,3.1119,1.0373
5984,51.0685,15.3194,5.1063
5985,66.1071,19.8307,6.6100
5986,6.7177,2.0152,0.6717
5987,54.3510,16.3041,5.4345
5988,5.7052,1.7114,0.5705
5989,54.1157,16.2335,5.4110
5990,10.6399,3.1917,1.0639
5991,36.3613,10.9076,3.6357
5992,8.5911,2.5772,0.8590
5993,20.6667,6.1996,2.0664
5994,37.2627,11.1780,3.7259
5995,33.1885,9.9558,3.3185
5996,11.4786,3.4433,1.1477
5997,7.7019,2.3104,0.7701
5998,22.0493,6.6143,2.2047
5999,19.9013,5.9700,1.9899
6000,22.5583,6.7670,2.2556
6001,10.9735,3.2918,1.0972
6002,37.5717,11.2707,3.7568
6003,44.9894,13.4958,4.4985
6004,28.6272,8.5875,2.8624
6005,44.4688,13.3397,4.4464
6006,30.5265,9.1573,3.0523
6007,12.8584,3.8572,1.2857
6008,12.1090,3.6324,1.2108
6009,15.0744,4.5220,1.5073
6010,59.1389,17.7404,5.9133
6011,12.9623,3.8884,1.2961
6012,20.7740,6.2317,2.0772
6013,33.4371,10.0304,3.3433
6014,75.6899,22.7053,7.5682
6015,16.4171,4.9248,1.6415
6016,44.8554,13.4556,4.4851
6017,14.7337,4.4198,1.4732
6018,12.4404,3.7319,1.2439
6019,12.8890,3.8664,1.2888
6020,29.1435,8.7424,2.9140
6021,38.7182,11.6146,3.8714
6022,47.9541,14.3852,4.7949
6023,10.2947,3.0882,1.0294
6024,39.8339,11.9493,3.9830
6025,17.9175,5.3749,1.7916
6026,23.3783,7.0130,2.3376
6027,25.0163,7.5043,2.5014
6028,44.9406,13.4812,4.4936
6029,32.6016,9.7798,3.2598
6030,7.7195,2.3157,0.7719
6031,19.4489,5.8342,1.9447
6032,16.2683,4.8801,1.6267
6033,11.8592,3.5575,1.1858
6034,47.7886,14.3355,4.7783
6035,24.0700,7.2205,2.4067
6036,30.4477,9.1336,3.0444
6037,33.2036,9.9603,3.3200
6038,40.5222,12.1558,4.0518
6039,38.7742,11.6314,3.8770
6040,49.6266,14.8869,4.9621
6041,46.0351,13.8095,4.6030
6042,33.9823,10.1940,3.3979
6043,15.9017,4.7702,1.5900
6044,27.2116,8.1629,2.7209
6045,66.8796,20.0624,6.6872
6046,20.4977,6.1489,2.0496
6047,43.8046,13.1404,4.3800
6048,49.4417,14.8314,4.9436
6049,36.3169,10.8943,3.6313
6050,35.1205,10.5354,3.5117
6051,39.5755,11.8718,3.9571
6052,45.6100,13.6820,4.5605
6053,31.8875,9.5656,3.1884
6054,8.4658,2.5396,0.8465
6055,13.0046,3.9011,1.3003
6056,10.9387,3.2814,1.0938
6057,30.0824,9.0241,3.0079
6058,21.3169,6.3946,2.1315
6059,44.6241,13.3863,4.4619
6060,63.5442,19.0619,6.3537
6061,8.5226,2.5566,0.8522
6062,72.0773,21.6216,7.2070
6063,16.7436,5.0227,1.6742
6064,37.9462,11.3830,3.7942
6065,24.3858,7.3152,2.4383
6066,54.4552,16.3354,5.4449
6067,51.8405,15.5510,5.1835
6068,52.7622,15.8275,5.2756
6069,4.9294,1.4787,0.4929
6070,22.8102,6.8426,2.2808
6071,24.5961,7.3783,2.4593
6072,19.5105,5.8527,1.9508
6073,41.8959,12.5679,4.1891
6074,14.6457,4.3934,1.4644
6075,14.6188,4.3853,1.4617
6076,58.1975,17.4580,5.8191
6077,49.3017,14.7894,4.9296
6078,44.0924,13.2267,4.4088
6079,28.1087,8.4320,2.8106
6080,12.6234,3.7867,1.2622
6081,20.5690,6.1702,2.0567
6082,47.0780,14.1224,4.7073
6083,5.9161,1.7747,0.5915
6084,35.5093,10.6520,3.5505
6085,22.5935,6.7776,2.2591
6086,35.4917,10.6467,3.5488
6087,26.9286,8.0780,2.6926
6088,28.8468,8.6534,2.8844
6089,12.6451,3.7932,1.2644
6090,94.0067,28.1999,9.3997
