event_date;close_price_usd
2019-05-23 00:00:00 UTC;0,0803388054
2019-05-24 00:00:00 UTC;0,0807050329
2019-05-25 00:00:00 UTC;0,0803085937
2019-05-26 00:00:00 UTC;0,0857555860
2019-05-27 00:00:00 UTC;0,0912565176
2019-05-28 00:00:00 UTC;0,0929546583
2019-05-29 00:00:00 UTC;0,0908735029
2019-05-30 00:00:00 UTC;0,0846423752
2019-05-31 00:00:00 UTC;0,0896883039
2019-06-01 00:00:00 UTC;0,0907539297
2019-06-02 00:00:00 UTC;0,0964321099
2019-06-03 00:00:00 UTC;0,0885514949
2019-06-04 00:00:00 UTC;0,0828729583
2019-06-05 00:00:00 UTC;0,0828412569
2019-06-06 00:00:00 UTC;0,0836552801
2019-06-07 00:00:00 UTC;0,0855834839
2019-06-08 00:00:00 UTC;0,0844074130
2019-06-09 00:00:00 UTC;0,0788307357
2019-06-10 00:00:00 UTC;0,0856827361
2019-06-11 00:00:00 UTC;0,0878881670
2019-06-12 00:00:00 UTC;0,0965992452
2019-06-13 00:00:00 UTC;0,0899191774
2019-06-14 00:00:00 UTC;0,0902327013
2019-06-15 00:00:00 UTC;0,0915141698
2019-06-16 00:00:00 UTC;0,0922650506
2019-06-17 00:00:00 UTC;0,0933381638
2019-06-18 00:00:00 UTC;0,0896366944
2019-06-19 00:00:00 UTC;0,0901203461
2019-06-20 00:00:00 UTC;0,0883736020
2019-06-21 00:00:00 UTC;0,0896538986
2019-06-22 00:00:00 UTC;0,0945656038
2019-06-23 00:00:00 UTC;0,0968817947
2019-06-24 00:00:00 UTC;0,0981829677
2019-06-25 00:00:00 UTC;0,0966022533
2019-06-26 00:00:00 UTC;0,0973340479
2019-06-27 00:00:00 UTC;0,0869853451
2019-06-28 00:00:00 UTC;0,0889508423
2019-06-29 00:00:00 UTC;0,0902238122
2019-06-30 00:00:00 UTC;0,0827142382
2019-07-01 00:00:00 UTC;0,0834988848
2019-07-02 00:00:00 UTC;0,0807682090
2019-07-03 00:00:00 UTC;0,0827985287
2019-07-04 00:00:00 UTC;0,0788917745
2019-07-05 00:00:00 UTC;0,0764027158
2019-07-06 00:00:00 UTC;0,0773358356
2019-07-07 00:00:00 UTC;0,0799304741
2019-07-08 00:00:00 UTC;0,0805788503
2019-07-09 00:00:00 UTC;0,0780334779
2019-07-10 00:00:00 UTC;0,0722060265
2019-07-11 00:00:00 UTC;0,0654078993
2019-07-12 00:00:00 UTC;0,0696446683
2019-07-13 00:00:00 UTC;0,0672633655
2019-07-14 00:00:00 UTC;0,0590583216
2019-07-15 00:00:00 UTC;0,0585800642
2019-07-16 00:00:00 UTC;0,0520330186
2019-07-17 00:00:00 UTC;0,0552220808
2019-07-18 00:00:00 UTC;0,0585655727
2019-07-19 00:00:00 UTC;0,0598256870
2019-07-20 00:00:00 UTC;0,0629621278
2019-07-21 00:00:00 UTC;0,0612282711
2019-07-22 00:00:00 UTC;0,0599211944
2019-07-23 00:00:00 UTC;0,0555530747
2019-07-24 00:00:00 UTC;0,0563185309
2019-07-25 00:00:00 UTC;0,0583471672
2019-07-26 00:00:00 UTC;0,0625071268
2019-07-27 00:00:00 UTC;0,0599000829
2019-07-28 00:00:00 UTC;0,0594092865
2019-07-29 00:00:00 UTC;0,0603626869
2019-07-30 00:00:00 UTC;0,0598686267
2019-07-31 00:00:00 UTC;0,0601049644
2019-08-01 00:00:00 UTC;0,0586874966
2019-08-02 00:00:00 UTC;0,0574208480
2019-08-03 00:00:00 UTC;0,0576132011
2019-08-04 00:00:00 UTC;0,0562413516
2019-08-05 00:00:00 UTC;0,0563110388
2019-08-06 00:00:00 UTC;0,0534616855
2019-08-07 00:00:00 UTC;0,0518442186
2019-08-08 00:00:00 UTC;0,0521257305
2019-08-09 00:00:00 UTC;0,0476702199
2019-08-10 00:00:00 UTC;0,0519600815
2019-08-11 00:00:00 UTC;0,0550361166
2019-08-12 00:00:00 UTC;0,0529423045
2019-08-13 00:00:00 UTC;0,0527207224
2019-08-14 00:00:00 UTC;0,0471778225
2019-08-15 00:00:00 UTC;0,0474337257
2019-08-16 00:00:00 UTC;0,0468150487
2019-08-17 00:00:00 UTC;0,0475318429
2019-08-18 00:00:00 UTC;0,0505956592
2019-08-19 00:00:00 UTC;0,0501274149
2019-08-20 00:00:00 UTC;0,0491213405
2019-08-21 00:00:00 UTC;0,0473194916
2019-08-22 00:00:00 UTC;0,0492256831
2019-08-23 00:00:00 UTC;0,0496898943
2019-08-24 00:00:00 UTC;0,0501058131
2019-08-25 00:00:00 UTC;0,0495612249
2019-08-26 00:00:00 UTC;0,0496097231
2019-08-27 00:00:00 UTC;0,0498943869
2019-08-28 00:00:00 UTC;0,0458700371
2019-08-29 00:00:00 UTC;0,0446668218
2019-08-30 00:00:00 UTC;0,0448014111
2019-08-31 00:00:00 UTC;0,0447940658
2019-09-01 00:00:00 UTC;0,0444601639
2019-09-02 00:00:00 UTC;0,0451834140
2019-09-03 00:00:00 UTC;0,0466170998
2019-09-04 00:00:00 UTC;0,0454303219
2019-09-05 00:00:00 UTC;0,0444374093
2019-09-06 00:00:00 UTC;0,0441985897
2019-09-07 00:00:00 UTC;0,0459330820
2019-09-08 00:00:00 UTC;0,0465213177
2019-09-09 00:00:00 UTC;0,0467426746
2019-09-10 00:00:00 UTC;0,0464696186
2019-09-11 00:00:00 UTC;0,0450998054
2019-09-12 00:00:00 UTC;0,0455265211
2019-09-13 00:00:00 UTC;0,0457933557
2019-09-14 00:00:00 UTC;0,0464518230
2019-09-15 00:00:00 UTC;0,0466932378
2019-09-16 00:00:00 UTC;0,0471276420
2019-09-17 00:00:00 UTC;0,0489308717
2019-09-18 00:00:00 UTC;0,0528119066
2019-09-19 00:00:00 UTC;0,0524851694
2019-09-20 00:00:00 UTC;0,0522257955
2019-09-21 00:00:00 UTC;0,0517833482
2019-09-22 00:00:00 UTC;0,0491754369
2019-09-23 00:00:00 UTC;0,0463600139
2019-09-24 00:00:00 UTC;0,0383560364
2019-09-25 00:00:00 UTC;0,0391385709
2019-09-26 00:00:00 UTC;0,0382247048
2019-09-27 00:00:00 UTC;0,0392028796
2019-09-28 00:00:00 UTC;0,0387764713
2019-09-29 00:00:00 UTC;0,0372180646
2019-09-30 00:00:00 UTC;0,0388441728
2019-10-01 00:00:00 UTC;0,0383841267
2019-10-02 00:00:00 UTC;0,0393780616
2019-10-03 00:00:00 UTC;0,0383005505
2019-10-04 00:00:00 UTC;0,0392957202
2019-10-05 00:00:00 UTC;0,0397442248
2019-10-06 00:00:00 UTC;0,0388382012
2019-10-07 00:00:00 UTC;0,0413932445
2019-10-08 00:00:00 UTC;0,0411939408
2019-10-09 00:00:00 UTC;0,0424970835
2019-10-10 00:00:00 UTC;0,0417468672
2019-10-11 00:00:00 UTC;0,0402219977
2019-10-12 00:00:00 UTC;0,0404079957
2019-10-13 00:00:00 UTC;0,0411698750
2019-10-14 00:00:00 UTC;0,0417658252
2019-10-15 00:00:00 UTC;0,0396180492
2019-10-16 00:00:00 UTC;0,0385101274
2019-10-17 00:00:00 UTC;0,0393523566
2019-10-18 00:00:00 UTC;0,0380580691
2019-10-19 00:00:00 UTC;0,0389884896
2019-10-20 00:00:00 UTC;0,0394663144
2019-10-21 00:00:00 UTC;0,0392045149
2019-10-22 00:00:00 UTC;0,0386090955
2019-10-23 00:00:00 UTC;0,0364569496
2019-10-24 00:00:00 UTC;0,0373308354
2019-10-25 00:00:00 UTC;0,0412896910
2019-10-26 00:00:00 UTC;0,0405862822
2019-10-27 00:00:00 UTC;0,0422065731
2019-10-28 00:00:00 UTC;0,0421742741
2019-10-29 00:00:00 UTC;0,0433204887
2019-10-30 00:00:00 UTC;0,0417734730
2019-10-31 00:00:00 UTC;0,0412427936
2019-11-01 00:00:00 UTC;0,0421768224
2019-11-02 00:00:00 UTC;0,0424663950
2019-11-03 00:00:00 UTC;0,0417811142
2019-11-04 00:00:00 UTC;0,0430275303
2019-11-05 00:00:00 UTC;0,0440666050
2019-11-06 00:00:00 UTC;0,0447005828
2019-11-07 00:00:00 UTC;0,0434476343
2019-11-08 00:00:00 UTC;0,0422161842
2019-11-09 00:00:00 UTC;0,0423632446
2019-11-10 00:00:00 UTC;0,0438735960
2019-11-11 00:00:00 UTC;0,0431176360
2019-11-12 00:00:00 UTC;0,0436453273
2019-11-13 00:00:00 UTC;0,0433688627
2019-11-14 00:00:00 UTC;0,0427646709
2019-11-15 00:00:00 UTC;0,0439608743
2019-11-16 00:00:00 UTC;0,0439192687
2019-11-17 00:00:00 UTC;0,0449615149
2019-11-18 00:00:00 UTC;0,0431249204
2019-11-19 00:00:00 UTC;0,0421624511
2019-11-20 00:00:00 UTC;0,0410003233
2019-11-21 00:00:00 UTC;0,0384845549
2019-11-22 00:00:00 UTC;0,0371458941
2019-11-23 00:00:00 UTC;0,0380392480
2019-11-24 00:00:00 UTC;0,0351024347
2019-11-25 00:00:00 UTC;0,0359385914
2019-11-26 00:00:00 UTC;0,0366459403
2019-11-27 00:00:00 UTC;0,0389668220
2019-11-28 00:00:00 UTC;0,0390822067
2019-11-29 00:00:00 UTC;0,0410927363
2019-11-30 00:00:00 UTC;0,0403533722
2019-12-01 00:00:00 UTC;0,0395347257
2019-12-02 00:00:00 UTC;0,0381778668
2019-12-03 00:00:00 UTC;0,0377282794
2019-12-04 00:00:00 UTC;0,0371082511
2019-12-05 00:00:00 UTC;0,0375750221
2019-12-06 00:00:00 UTC;0,0382113414
2019-12-07 00:00:00 UTC;0,0384698637
2019-12-08 00:00:00 UTC;0,0386751820
2019-12-09 00:00:00 UTC;0,0372661820
2019-12-10 00:00:00 UTC;0,0363323785
2019-12-11 00:00:00 UTC;0,0367888556
2019-12-12 00:00:00 UTC;0,0364939476
2019-12-13 00:00:00 UTC;0,0371318312
2019-12-14 00:00:00 UTC;0,0362926810
2019-12-15 00:00:00 UTC;0,0363730630
2019-12-16 00:00:00 UTC;0,0340305404
2019-12-17 00:00:00 UTC;0,0318488812
2019-12-18 00:00:00 UTC;0,0342638340
2019-12-19 00:00:00 UTC;0,0330858888
2019-12-20 00:00:00 UTC;0,0338434985
2019-12-21 00:00:00 UTC;0,0330750578
2019-12-22 00:00:00 UTC;0,0343322698
2019-12-23 00:00:00 UTC;0,0330607084
2019-12-24 00:00:00 UTC;0,0339016386
2019-12-25 00:00:00 UTC;0,0333630714
2019-12-26 00:00:00 UTC;0,0340435558
2019-12-27 00:00:00 UTC;0,0329953638
2019-12-28 00:00:00 UTC;0,0336310822
2019-12-29 00:00:00 UTC;0,0341245457
2019-12-30 00:00:00 UTC;0,0333973822
2019-12-31 00:00:00 UTC;0,0326683704
2020-01-01 00:00:00 UTC;0,0333324685
2020-01-02 00:00:00 UTC;0,0325958172
2020-01-03 00:00:00 UTC;0,0340214756
2020-01-04 00:00:00 UTC;0,0343344019
2020-01-05 00:00:00 UTC;0,0344612453
2020-01-06 00:00:00 UTC;0,0372072586
2020-01-07 00:00:00 UTC;0,0370319303
2020-01-08 00:00:00 UTC;0,0362348097
2020-01-09 00:00:00 UTC;0,0361033681
2020-01-10 00:00:00 UTC;0,0368002461
2020-01-11 00:00:00 UTC;0,0363292515
2020-01-12 00:00:00 UTC;0,0374780984
2020-01-13 00:00:00 UTC;0,0368812642
2020-01-14 00:00:00 UTC;0,0412703931
2020-01-15 00:00:00 UTC;0,0424249378
2020-01-16 00:00:00 UTC;0,0416200461
2020-01-17 00:00:00 UTC;0,0442884915
2020-01-18 00:00:00 UTC;0,0447698711
2020-01-19 00:00:00 UTC;0,0424970186
2020-01-20 00:00:00 UTC;0,0432002765
2020-01-21 00:00:00 UTC;0,0455660086
2020-01-22 00:00:00 UTC;0,0455136727
2020-01-23 00:00:00 UTC;0,0435716984
2020-01-24 00:00:00 UTC;0,0444303254
2020-01-25 00:00:00 UTC;0,0435256509
2020-01-26 00:00:00 UTC;0,0443790138
2020-01-27 00:00:00 UTC;0,0473584923
2020-01-28 00:00:00 UTC;0,0523331042
2020-01-29 00:00:00 UTC;0,0530299554
2020-01-30 00:00:00 UTC;0,0558440639
2020-01-31 00:00:00 UTC;0,0539331332
2020-02-01 00:00:00 UTC;0,0554599230
2020-02-02 00:00:00 UTC;0,0557404365
2020-02-03 00:00:00 UTC;0,0567363796
2020-02-04 00:00:00 UTC;0,0559235377
2020-02-05 00:00:00 UTC;0,0590477053
2020-02-06 00:00:00 UTC;0,0598148036
2020-02-07 00:00:00 UTC;0,0596908539
2020-02-08 00:00:00 UTC;0,0601347644
2020-02-09 00:00:00 UTC;0,0615767671
2020-02-10 00:00:00 UTC;0,0602280882
2020-02-11 00:00:00 UTC;0,0630419916
2020-02-12 00:00:00 UTC;0,0670491625
2020-02-13 00:00:00 UTC;0,0682526606
2020-02-14 00:00:00 UTC;0,0703795751
2020-02-15 00:00:00 UTC;0,0647980650
2020-02-16 00:00:00 UTC;0,0626402506
2020-02-17 00:00:00 UTC;0,0601862797
2020-02-18 00:00:00 UTC;0,0625234271
2020-02-19 00:00:00 UTC;0,0580830107
2020-02-20 00:00:00 UTC;0,0577462670
2020-02-21 00:00:00 UTC;0,0585979504
2020-02-22 00:00:00 UTC;0,0583820012
2020-02-23 00:00:00 UTC;0,0606916521
2020-02-24 00:00:00 UTC;0,0593365435
2020-02-25 00:00:00 UTC;0,0563939021
2020-02-26 00:00:00 UTC;0,0505825109
2020-02-27 00:00:00 UTC;0,0497440231
2020-02-28 00:00:00 UTC;0,0491022475
2020-02-29 00:00:00 UTC;0,0474210449
2020-03-01 00:00:00 UTC;0,0461894462
2020-03-02 00:00:00 UTC;0,0487899110
2020-03-03 00:00:00 UTC;0,0486525258
2020-03-04 00:00:00 UTC;0,0489357162
2020-03-05 00:00:00 UTC;0,0508823043
2020-03-06 00:00:00 UTC;0,0514998744
2020-03-07 00:00:00 UTC;0,0492316833
2020-03-08 00:00:00 UTC;0,0432930135
2020-03-09 00:00:00 UTC;0,0418031720
2020-03-10 00:00:00 UTC;0,0414553546
2020-03-11 00:00:00 UTC;0,0400825307
2020-03-12 00:00:00 UTC;0,0246089925
2020-03-13 00:00:00 UTC;0,0284170356
2020-03-14 00:00:00 UTC;0,0259813503
2020-03-15 00:00:00 UTC;0,0267213331
2020-03-16 00:00:00 UTC;0,0244197579
2020-03-17 00:00:00 UTC;0,0256438182
2020-03-18 00:00:00 UTC;0,0260065926
2020-03-19 00:00:00 UTC;0,0299976478
2020-03-20 00:00:00 UTC;0,0295918334
2020-03-21 00:00:00 UTC;0,0292332619
2020-03-22 00:00:00 UTC;0,0270609241
2020-03-23 00:00:00 UTC;0,0293370268
2020-03-24 00:00:00 UTC;0,0301818150
2020-03-25 00:00:00 UTC;0,0295552130
2020-03-26 00:00:00 UTC;0,0303429659
2020-03-27 00:00:00 UTC;0,0290642984
2020-03-28 00:00:00 UTC;0,0293032371
2020-03-29 00:00:00 UTC;0,0281754684
2020-03-30 00:00:00 UTC;0,0299444761
2020-03-31 00:00:00 UTC;0,0300948891
2020-04-01 00:00:00 UTC;0,0311008633
2020-04-02 00:00:00 UTC;0,0317324520
2020-04-03 00:00:00 UTC;0,0318820253
2020-04-04 00:00:00 UTC;0,0325549970
2020-04-05 00:00:00 UTC;0,0319773156
2020-04-06 00:00:00 UTC;0,0354145355
2020-04-07 00:00:00 UTC;0,0351811545
2020-04-08 00:00:00 UTC;0,0361672979
2020-04-09 00:00:00 UTC;0,0362510216
2020-04-10 00:00:00 UTC;0,0335861124
2020-04-11 00:00:00 UTC;0,0333633287
2020-04-12 00:00:00 UTC;0,0333551815
2020-04-13 00:00:00 UTC;0,0330921238
2020-04-14 00:00:00 UTC;0,0330395913
2020-04-15 00:00:00 UTC;0,0317325961
2020-04-16 00:00:00 UTC;0,0343841647
2020-04-17 00:00:00 UTC;0,0342672585
2020-04-18 00:00:00 UTC;0,0361850946
2020-04-19 00:00:00 UTC;0,0357234874
2020-04-20 00:00:00 UTC;0,0339538194
2020-04-21 00:00:00 UTC;0,0343334181
2020-04-22 00:00:00 UTC;0,0363028726
2020-04-23 00:00:00 UTC;0,0399119624
2020-04-24 00:00:00 UTC;0,0413746206
2020-04-25 00:00:00 UTC;0,0422283743
2020-04-26 00:00:00 UTC;0,0454784369
2020-04-27 00:00:00 UTC;0,0461616534
2020-04-28 00:00:00 UTC;0,0466921888
2020-04-29 00:00:00 UTC;0,0515241261
2020-04-30 00:00:00 UTC;0,0481533524
2020-05-01 00:00:00 UTC;0,0500168438
2020-05-02 00:00:00 UTC;0,0510404491
2020-05-03 00:00:00 UTC;0,0496295354
2020-05-04 00:00:00 UTC;0,0494618719
2020-05-05 00:00:00 UTC;0,0494424874
2020-05-06 00:00:00 UTC;0,0494390664
2020-05-07 00:00:00 UTC;0,0515999380
2020-05-08 00:00:00 UTC;0,0512364187
2020-05-09 00:00:00 UTC;0,0510969479
2020-05-10 00:00:00 UTC;0,0476323241
2020-05-11 00:00:00 UTC;0,0476292615
2020-05-12 00:00:00 UTC;0,0499085898
2020-05-13 00:00:00 UTC;0,0519073386
2020-05-14 00:00:00 UTC;0,0521614791
2020-05-15 00:00:00 UTC;0,0497198779
2020-05-16 00:00:00 UTC;0,0506759818
2020-05-17 00:00:00 UTC;0,0518740333
2020-05-18 00:00:00 UTC;0,0533395717
2020-05-19 00:00:00 UTC;0,0559529733
2020-05-20 00:00:00 UTC;0,0562964116
2020-05-21 00:00:00 UTC;0,0526933215
2020-05-22 00:00:00 UTC;0,0548996079
2020-05-23 00:00:00 UTC;0,0550289778
2020-05-24 00:00:00 UTC;0,0516581343
2020-05-25 00:00:00 UTC;0,0534591224
2020-05-26 00:00:00 UTC;0,0534785509
2020-05-27 00:00:00 UTC;0,0551318980
2020-05-28 00:00:00 UTC;0,0634658102
2020-05-29 00:00:00 UTC;0,0644614588
2020-05-30 00:00:00 UTC;0,0752882033
2020-05-31 00:00:00 UTC;0,0743688849
2020-06-01 00:00:00 UTC;0,0807648189
2020-06-02 00:00:00 UTC;0,0784596419
2020-06-03 00:00:00 UTC;0,0846175783
2020-06-04 00:00:00 UTC;0,0887251763
2020-06-05 00:00:00 UTC;0,0852189802
2020-06-06 00:00:00 UTC;0,0861763538
2020-06-07 00:00:00 UTC;0,0865402787
2020-06-08 00:00:00 UTC;0,0864005550
2020-06-09 00:00:00 UTC;0,0831312876
2020-06-10 00:00:00 UTC;0,0835538276
2020-06-11 00:00:00 UTC;0,0754751027
2020-06-12 00:00:00 UTC;0,0794297162
2020-06-13 00:00:00 UTC;0,0790044568
2020-06-14 00:00:00 UTC;0,0763300991
2020-06-15 00:00:00 UTC;0,0782800972
2020-06-16 00:00:00 UTC;0,0789580218
2020-06-17 00:00:00 UTC;0,0832574644
2020-06-18 00:00:00 UTC;0,0819554312
2020-06-19 00:00:00 UTC;0,0799785449
2020-06-20 00:00:00 UTC;0,0794188056
2020-06-21 00:00:00 UTC;0,0783951506
2020-06-22 00:00:00 UTC;0,0838859672
2020-06-23 00:00:00 UTC;0,0827967116
2020-06-24 00:00:00 UTC;0,0824629770
2020-06-25 00:00:00 UTC;0,0816277709
2020-06-26 00:00:00 UTC;0,0806097950
2020-06-27 00:00:00 UTC;0,0774226534
2020-06-28 00:00:00 UTC;0,0803716442
2020-06-29 00:00:00 UTC;0,0838163296
2020-06-30 00:00:00 UTC;0,0827780022
2020-07-01 00:00:00 UTC;0,0963178336
2020-07-02 00:00:00 UTC;0,0930131289
2020-07-03 00:00:00 UTC;0,0963107872
2020-07-04 00:00:00 UTC;0,0999664877
2020-07-05 00:00:00 UTC;0,0982000358
2020-07-06 00:00:00 UTC;0,1052809706
2020-07-07 00:00:00 UTC;0,1175777188
2020-07-08 00:00:00 UTC;0,1299288047
2020-07-09 00:00:00 UTC;0,1237752292
2020-07-10 00:00:00 UTC;0,1183372390
2020-07-11 00:00:00 UTC;0,1252084982
2020-07-12 00:00:00 UTC;0,1270191912
2020-07-13 00:00:00 UTC;0,1242137008
2020-07-14 00:00:00 UTC;0,1320281864
2020-07-15 00:00:00 UTC;0,1304139017
2020-07-16 00:00:00 UTC;0,1259111510
2020-07-17 00:00:00 UTC;0,1223611363
2020-07-18 00:00:00 UTC;0,1225378915
2020-07-19 00:00:00 UTC;0,1238340500
2020-07-20 00:00:00 UTC;0,1176173724
2020-07-21 00:00:00 UTC;0,1229793829
2020-07-22 00:00:00 UTC;0,1239175437
2020-07-23 00:00:00 UTC;0,1240339375
2020-07-24 00:00:00 UTC;0,1220515375
2020-07-25 00:00:00 UTC;0,1431096961
2020-07-26 00:00:00 UTC;0,1484550374
2020-07-27 00:00:00 UTC;0,1381371810
2020-07-28 00:00:00 UTC;0,1485802967
2020-07-29 00:00:00 UTC;0,1396469287
2020-07-30 00:00:00 UTC;0,1407210247
2020-07-31 00:00:00 UTC;0,1390734402
2020-08-01 00:00:00 UTC;0,1445416820
2020-08-02 00:00:00 UTC;0,1330078109
2020-08-03 00:00:00 UTC;0,1372306611
2020-08-04 00:00:00 UTC;0,1431073604
2020-08-05 00:00:00 UTC;0,1426056213
2020-08-06 00:00:00 UTC;0,1441552217
2020-08-07 00:00:00 UTC;0,1389680374
2020-08-08 00:00:00 UTC;0,1463797492
2020-08-09 00:00:00 UTC;0,1451317792
2020-08-10 00:00:00 UTC;0,1438176804
2020-08-11 00:00:00 UTC;0,1371064100
2020-08-12 00:00:00 UTC;0,1364850463
2020-08-13 00:00:00 UTC;0,1393443014
2020-08-14 00:00:00 UTC;0,1382594871
2020-08-15 00:00:00 UTC;0,1381377442
2020-08-16 00:00:00 UTC;0,1387840932
2020-08-17 00:00:00 UTC;0,1404778744
2020-08-18 00:00:00 UTC;0,1371135774
2020-08-19 00:00:00 UTC;0,1298772419
2020-08-20 00:00:00 UTC;0,1341712379
2020-08-21 00:00:00 UTC;0,1227832361
2020-08-22 00:00:00 UTC;0,1252509130
2020-08-23 00:00:00 UTC;0,1214056703
2020-08-24 00:00:00 UTC;0,1236505356
2020-08-25 00:00:00 UTC;0,1124878502
2020-08-26 00:00:00 UTC;0,1143938671
2020-08-27 00:00:00 UTC;0,1068829089
2020-08-28 00:00:00 UTC;0,1093402627
2020-08-29 00:00:00 UTC;0,1164314236
2020-08-30 00:00:00 UTC;0,1174076908
2020-08-31 00:00:00 UTC;0,1226082431
2020-09-01 00:00:00 UTC;0,1240383187
2020-09-02 00:00:00 UTC;0,1152104641
2020-09-03 00:00:00 UTC;0,0951461150
2020-09-04 00:00:00 UTC;0,1029832626
2020-09-05 00:00:00 UTC;0,0900618222
2020-09-06 00:00:00 UTC;0,0929523012
2020-09-07 00:00:00 UTC;0,0936672715
2020-09-08 00:00:00 UTC;0,0909953048
2020-09-09 00:00:00 UTC;0,0933131608
2020-09-10 00:00:00 UTC;0,0971016552
2020-09-11 00:00:00 UTC;0,0969975781
2020-09-12 00:00:00 UTC;0,0975852771
2020-09-13 00:00:00 UTC;0,0950820055
2020-09-14 00:00:00 UTC;0,0966622419
2020-09-15 00:00:00 UTC;0,0932748872
2020-09-16 00:00:00 UTC;0,0912018570
2020-09-17 00:00:00 UTC;0,0940624746
2020-09-18 00:00:00 UTC;0,0906663395
2020-09-19 00:00:00 UTC;0,0912470887
2020-09-20 00:00:00 UTC;0,0892546772
2020-09-21 00:00:00 UTC;0,0801846147
2020-09-22 00:00:00 UTC;0,0814477635
2020-09-23 00:00:00 UTC;0,0763665449
2020-09-24 00:00:00 UTC;0,0825984711
2020-09-25 00:00:00 UTC;0,0970618661
2020-09-26 00:00:00 UTC;0,0955775719
2020-09-27 00:00:00 UTC;0,1018801250
2020-09-28 00:00:00 UTC;0,1005714540
2020-09-29 00:00:00 UTC;0,1012996115
2020-09-30 00:00:00 UTC;0,1011484160
2020-10-01 00:00:00 UTC;0,0978208797
2020-10-02 00:00:00 UTC;0,0928121956
2020-10-03 00:00:00 UTC;0,0932295839
2020-10-04 00:00:00 UTC;0,0971732382
2020-10-05 00:00:00 UTC;0,0975117264
2020-10-06 00:00:00 UTC;0,0927845916
2020-10-07 00:00:00 UTC;0,0938356466
2020-10-08 00:00:00 UTC;0,0963995955
2020-10-09 00:00:00 UTC;0,1016180880
2020-10-10 00:00:00 UTC;0,1049283913
2020-10-11 00:00:00 UTC;0,1063895056
2020-10-12 00:00:00 UTC;0,1096700909
2020-10-13 00:00:00 UTC;0,1089982399
2020-10-14 00:00:00 UTC;0,1074347535
2020-10-15 00:00:00 UTC;0,1065169491
2020-10-16 00:00:00 UTC;0,1040325453
2020-10-17 00:00:00 UTC;0,1060069709
2020-10-18 00:00:00 UTC;0,1075205562
2020-10-19 00:00:00 UTC;0,1088391030
2020-10-20 00:00:00 UTC;0,1022980227
2020-10-21 00:00:00 UTC;0,1058029312
2020-10-22 00:00:00 UTC;0,1105594244
2020-10-23 00:00:00 UTC;0,1079635630
2020-10-24 00:00:00 UTC;0,1079544113
2020-10-25 00:00:00 UTC;0,1063503973
2020-10-26 00:00:00 UTC;0,1032295345
2020-10-27 00:00:00 UTC;0,1024130852
2020-10-28 00:00:00 UTC;0,0987464461
2020-10-29 00:00:00 UTC;0,0953200565
2020-10-30 00:00:00 UTC;0,0931362283
2020-10-31 00:00:00 UTC;0,0926567994
2020-11-01 00:00:00 UTC;0,0978708327
2020-11-02 00:00:00 UTC;0,0922343003
2020-11-03 00:00:00 UTC;0,0936241414
2020-11-04 00:00:00 UTC;0,0953093485
2020-11-05 00:00:00 UTC;0,0976241421
2020-11-06 00:00:00 UTC;0,1090170912
2020-11-07 00:00:00 UTC;0,1012380131
2020-11-08 00:00:00 UTC;0,1064479672
2020-11-09 00:00:00 UTC;0,1054165554
2020-11-10 00:00:00 UTC;0,1058484558
2020-11-11 00:00:00 UTC;0,1060654999
2020-11-12 00:00:00 UTC;0,1044103279
2020-11-13 00:00:00 UTC;0,1062806757
2020-11-14 00:00:00 UTC;0,1041917771
2020-11-15 00:00:00 UTC;0,1006669082
2020-11-16 00:00:00 UTC;0,1037343802
2020-11-17 00:00:00 UTC;0,1094065743
2020-11-18 00:00:00 UTC;0,1067250392
2020-11-19 00:00:00 UTC;0,1058017659
2020-11-20 00:00:00 UTC;0,1179021627
2020-11-21 00:00:00 UTC;0,1330957182
2020-11-22 00:00:00 UTC;0,1465816916
2020-11-23 00:00:00 UTC;0,1535773217
2020-11-24 00:00:00 UTC;0,1670962667
2020-11-25 00:00:00 UTC;0,1552129658
2020-11-26 00:00:00 UTC;0,1380970302
2020-11-27 00:00:00 UTC;0,1410131928
2020-11-28 00:00:00 UTC;0,1648566046
2020-11-29 00:00:00 UTC;0,1665293998
2020-11-30 00:00:00 UTC;0,1710151773
2020-12-01 00:00:00 UTC;0,1561029583
2020-12-02 00:00:00 UTC;0,1590648355
2020-12-03 00:00:00 UTC;0,1638684474
2020-12-04 00:00:00 UTC;0,1484982651
2020-12-05 00:00:00 UTC;0,1596303255
2020-12-06 00:00:00 UTC;0,1590415105
2020-12-07 00:00:00 UTC;0,1541410754
2020-12-08 00:00:00 UTC;0,1413261446
2020-12-09 00:00:00 UTC;0,1482172390
2020-12-10 00:00:00 UTC;0,1423682355
2020-12-11 00:00:00 UTC;0,1394571448
2020-12-12 00:00:00 UTC;0,1444465252
2020-12-13 00:00:00 UTC;0,1538419864
2020-12-14 00:00:00 UTC;0,1583963667
2020-12-15 00:00:00 UTC;0,1540882300
2020-12-16 00:00:00 UTC;0,1678217755
2020-12-17 00:00:00 UTC;0,1633219091
2020-12-18 00:00:00 UTC;0,1649723532
2020-12-19 00:00:00 UTC;0,1646918709
2020-12-20 00:00:00 UTC;0,1619596843
2020-12-21 00:00:00 UTC;0,1530753546
2020-12-22 00:00:00 UTC;0,1572272052
2020-12-23 00:00:00 UTC;0,1379395176
2020-12-24 00:00:00 UTC;0,1530723482
